ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,PRODUCTCODE,CUSTOMERNAME,ADDRESSLINE1,CITY,COUNTRY,TERRITORY,DEALSIZE,ORDERLINENUMBER,CONTACTFULLNAME,ORDERNUMBER,QUANTITYORDERED,MSRP,PRICEEACH,ProfitPerUnit,TotalProfit,MarginPerUnit,TotalMargin,CurrentSales,PotentialSales,SalesDifference,Gain-Loss
2004-06-28,Shipped,Quarter2,June,2004,Motorcycles,S10_4698,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,USA,NA,Large,4,Julie King,10263,41,193,100.0,-93.0,-3813.0,-48.18652849740933,-1975.6476683937824,4100.0,7913,-3813.0,Loss
2004-07-23,Shipped,Quarter3,July,2004,Motorcycles,S10_4698,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France,EMEA,Medium,3,Janine Labrune,10275,36,193,100.0,-93.0,-3348.0,-48.18652849740933,-1734.7150259067357,3600.0,6948,-3348.0,Loss
2004-08-27,Shipped,Quarter3,August,2004,Motorcycles,S10_4698,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,USA,NA,Medium,8,Marta Hernandez,10285,27,193,100.0,-93.0,-2511.0,-48.18652849740933,-1301.0362694300518,2700.0,5211,-2511.0,Loss
2004-09-30,Shipped,Quarter3,September,2004,Motorcycles,S10_4698,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,Finland,EMEA,Medium,11,Matti Karttunen,10299,29,193,100.0,-93.0,-2697.0,-48.18652849740933,-1397.4093264248704,2900.0,5597,-2697.0,Loss
2004-10-15,Shipped,Quarter4,October,2004,Motorcycles,S10_4698,Mini Classics,3758 North Pendale Street,White Plains,USA,NA,Medium,1,Steve Frick,10308,20,193,100.0,-93.0,-1860.0,-48.18652849740933,-963.7305699481865,2000.0,3860,-1860.0,Loss
2004-11-02,Shipped,Quarter4,November,2004,Motorcycles,S10_4698,Diecast Classics Inc.,7586 Pompton St.,Allentown,USA,NA,Large,3,Kyung Yu,10318,37,193,100.0,-93.0,-3441.0,-48.18652849740933,-1782.9015544041451,3700.0,7141,-3441.0,Loss
2004-11-15,Shipped,Quarter4,November,2004,Motorcycles,S10_4698,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA,NA,Medium,3,Kwai Yu,10329,26,193,100.0,-93.0,-2418.0,-48.18652849740933,-1252.8497409326426,2600.0,5018,-2418.0,Loss
2004-11-23,Shipped,Quarter4,November,2004,Motorcycles,S10_4698,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Japan,Japan,Small,3,Akiko Shimamura,10339,39,193,76.67,-116.33,-4536.87,-60.27461139896373,-2350.7098445595852,2990.13,7527,-4536.87,Loss
2005-01-05,Shipped,Quarter1,January,2005,Motorcycles,S10_4698,Technics Stores Inc.,9408 Furth Circle,Burlingame,USA,NA,Medium,4,Juri Hirano,10362,22,193,100.0,-93.0,-2046.0,-48.18652849740933,-1060.103626943005,2200.0,4246,-2046.0,Loss
2005-02-02,Shipped,Quarter1,February,2005,Motorcycles,S10_4698,"Australian Gift Network, Co",31 Duncan St. West End,South Brisbane,Australia,APAC,Medium,1,Tony Calaghan,10374,22,193,100.0,-93.0,-2046.0,-48.18652849740933,-1060.103626943005,2200.0,4246,-2046.0,Loss
2005-03-03,Shipped,Quarter1,March,2005,Motorcycles,S10_4698,FunGiftIdeas.com,1785 First Street,New Bedford,USA,NA,Small,7,Violeta Benitez,10388,21,193,86.77,-106.23,-2230.83,-55.04145077720207,-1155.8704663212436,1822.1699999999998,4053,-2230.83,Loss
2005-04-08,Shipped,Quarter2,April,2005,Motorcycles,S10_4698,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,UK,EMEA,Large,9,Elizabeth Devon,10403,66,193,100.0,-93.0,-6138.0,-48.18652849740933,-3180.310880829016,6600.0,12738,-6138.0,Loss
2005-05-13,Disputed,Quarter2,May,2005,Motorcycles,S10_4698,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Large,4,Diego Freyre,10417,56,193,100.0,-93.0,-5208.0,-48.18652849740933,-2698.4455958549224,5600.0,10808,-5208.0,Loss
2003-02-11,Shipped,Quarter1,February,2003,Classic Cars,S10_4757,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark,EMEA,Large,2,Jytte Petersen,10105,50,136,100.0,-36.0,-1800.0,-26.47058823529412,-1323.529411764706,5000.0,6800,-1800.0,Loss
2003-04-28,Shipped,Quarter2,April,2003,Classic Cars,S10_4757,Salzburg Collectables,Geislweg 14,Salzburg,Austria,EMEA,Medium,11,Georg Pipps,10119,46,136,100.0,-36.0,-1656.0,-26.47058823529412,-1217.6470588235295,4600.0,6256,-1656.0,Loss
2003-06-12,Shipped,Quarter2,June,2003,Classic Cars,S10_4757,"Stylish Desk Decors, Co.",35 King George,London,UK,EMEA,Medium,2,Ann Brown,10129,33,136,100.0,-36.0,-1188.0,-26.47058823529412,-873.529411764706,3300.0,4488,-1188.0,Loss
2003-08-10,Shipped,Quarter3,August,2003,Classic Cars,S10_4757,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA,NA,Medium,15,Wing C Tam,10143,49,136,100.0,-36.0,-1764.0,-26.47058823529412,-1297.058823529412,4900.0,6664,-1764.0,Loss
2003-10-06,Shipped,Quarter4,October,2003,Classic Cars,S10_4757,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,Finland,EMEA,Medium,13,Matti Karttunen,10155,32,136,100.0,-36.0,-1152.0,-26.47058823529412,-847.0588235294118,3200.0,4352,-1152.0,Loss
2003-10-23,Cancelled,Quarter4,October,2003,Classic Cars,S10_4757,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden,EMEA,Medium,9,Maria Larsson,10167,44,136,100.0,-36.0,-1584.0,-26.47058823529412,-1164.7058823529412,4400.0,5984,-1584.0,Loss
2003-11-08,Shipped,Quarter4,November,2003,Classic Cars,S10_4757,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,France,EMEA,Medium,12,Annette Roulet,10178,24,136,100.0,-36.0,-864.0,-26.47058823529412,-635.2941176470589,2400.0,3264,-864.0,Loss
2003-11-14,Shipped,Quarter4,November,2003,Classic Cars,S10_4757,"Double Decker Gift Stores, Ltd",120 Hanover Sq.,London,UK,EMEA,Medium,9,Thomas Hardy,10186,26,136,100.0,-36.0,-936.0,-26.47058823529412,-688.2352941176471,2600.0,3536,-936.0,Loss
2003-11-26,Shipped,Quarter4,November,2003,Classic Cars,S10_4757,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,Spain,EMEA,Medium,6,Eduardo Saavedra,10197,45,136,100.0,-36.0,-1620.0,-26.47058823529412,-1191.1764705882354,4500.0,6120,-1620.0,Loss
2004-01-09,Shipped,Quarter1,January,2004,Classic Cars,S10_4757,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,Los Angeles,USA,NA,Medium,8,Michael Chandler,10209,39,136,100.0,-36.0,-1404.0,-26.47058823529412,-1032.3529411764707,3900.0,5304,-1404.0,Loss
2004-02-19,Shipped,Quarter1,February,2004,Classic Cars,S10_4757,Collectable Mini Designs Co.,361 Furth Circle,San Diego,USA,NA,Medium,12,Valarie Thompson,10222,49,136,100.0,-36.0,-1764.0,-26.47058823529412,-1297.058823529412,4900.0,6664,-1764.0,Loss
2004-05-07,Cancelled,Quarter2,May,2004,Classic Cars,S10_4757,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA,NA,Small,3,Kwai Yu,10248,20,136,100.0,-36.0,-720.0,-26.47058823529412,-529.4117647058824,2000.0,2720,-720.0,Loss
2004-06-17,Shipped,Quarter2,June,2004,Classic Cars,S10_4757,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Canada,NA,Medium,1,Jean Fresnisre,10261,27,136,100.0,-36.0,-972.0,-26.47058823529412,-714.7058823529412,2700.0,3672,-972.0,Loss
2004-07-21,Shipped,Quarter3,July,2004,Classic Cars,S10_4757,Petit Auto,Rue Joseph-Bens 532,Bruxelles,Belgium,EMEA,Medium,4,Catherine Dewey,10273,30,136,100.0,-36.0,-1080.0,-26.47058823529412,-794.1176470588235,3000.0,4080,-1080.0,Loss
2004-08-20,Shipped,Quarter3,August,2004,Classic Cars,S10_4757,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,Canada,NA,Small,6,Elizabeth Lincoln,10283,25,136,100.0,-36.0,-900.0,-26.47058823529412,-661.764705882353,2500.0,3400,-900.0,Loss
2004-09-10,Shipped,Quarter3,September,2004,Classic Cars,S10_4757,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,USA,NA,Medium,1,Juri Yoshido,10295,24,136,100.0,-36.0,-864.0,-26.47058823529412,-635.2941176470589,2400.0,3264,-864.0,Loss
2004-10-14,Shipped,Quarter4,October,2004,Classic Cars,S10_4757,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,USA,NA,Small,9,Francisca Cervantes,10307,22,136,100.0,-36.0,-792.0,-26.47058823529412,-582.3529411764706,2200.0,2992,-792.0,Loss
2004-11-01,Shipped,Quarter4,November,2004,Classic Cars,S10_4757,giftsbymail.co.uk,Garden House Crowther Way,Cowes,UK,EMEA,Medium,17,Helen Bennett,10316,33,136,100.0,-36.0,-1188.0,-26.47058823529412,-873.529411764706,3300.0,4488,-1188.0,Loss
2004-11-05,Shipped,Quarter4,November,2004,Classic Cars,S10_4757,Baane Mini Imports,Erling Skakkes gate 78,Stavern,Norway,EMEA,Medium,6,Jonas Bergulfsen,10325,47,136,64.93,-71.07,-3340.2899999999995,-52.257352941176464,-2456.0955882352937,3051.7100000000005,6392,-3340.2899999999995,Loss
2004-11-21,Shipped,Quarter4,November,2004,Classic Cars,S10_4757,Classic Legends Inc.,5905 Pompton St.,NYC,USA,NA,Small,8,Maria Hernandez,10337,25,136,48.05,-87.95,-2198.75,-64.66911764705883,-1616.7279411764707,1201.25,3400,-2198.75,Loss
2004-12-02,Shipped,Quarter4,December,2004,Classic Cars,S10_4757,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Small,5,Diego Freyre,10350,26,136,75.47,-60.53,-1573.78,-44.50735294117647,-1157.1911764705883,1962.22,3536,-1573.78,Loss
2004-12-15,Shipped,Quarter4,December,2004,Classic Cars,S10_4757,Reims Collectables,59 rue de l'Abbaye,Reims,France,EMEA,Small,6,Paul Henriot,10359,48,136,54.68,-81.32,-3903.3599999999997,-59.79411764705882,-2870.1176470588234,2624.64,6528,-3903.36,Loss
2005-01-31,Shipped,Quarter1,January,2005,Classic Cars,S10_4757,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Finland,EMEA,Medium,3,Pirkko Koskitalo,10373,39,136,100.0,-36.0,-1404.0,-26.47058823529412,-1032.3529411764707,3900.0,5304,-1404.0,Loss
2005-02-23,Shipped,Quarter1,February,2005,Classic Cars,S10_4757,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,USA,NA,Medium,4,Julie Brown,10384,34,136,100.0,-36.0,-1224.0,-26.47058823529412,-900.0000000000001,3400.0,4624,-1224.0,Loss
2005-03-17,Shipped,Quarter1,March,2005,Classic Cars,S10_4757,Lyon Souveniers,27 rue du Colonel Pierre Avia,Paris,France,EMEA,Medium,2,Daniel Da Cunha,10395,32,136,100.0,-36.0,-1152.0,-26.47058823529412,-847.0588235294118,3200.0,4352,-1152.0,Loss
2005-04-01,Shipped,Quarter2,April,2005,Classic Cars,S10_4757,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA,NA,Large,9,Sue Frick,10400,64,136,100.0,-36.0,-2304.0,-26.47058823529412,-1694.1176470588236,6400.0,8704,-2304.0,Loss
2005-05-06,On Hold,Quarter2,May,2005,Classic Cars,S10_4757,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,USA,NA,Small,3,Juri Yoshido,10414,19,136,100.0,-36.0,-684.0,-26.47058823529412,-502.9411764705883,1900.0,2584,-684.0,Loss
2003-01-29,Shipped,Quarter1,January,2003,Classic Cars,S10_4962,Baane Mini Imports,Erling Skakkes gate 78,Stavern,Norway,EMEA,Medium,4,Jonas Bergulfsen,10103,42,147,100.0,-47.0,-1974.0,-31.97278911564626,-1342.857142857143,4200.0,6174,-1974.0,Loss
2003-04-01,Shipped,Quarter2,April,2003,Classic Cars,S10_4962,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,France,EMEA,Medium,8,Marie Bertrand,10114,31,147,100.0,-47.0,-1457.0,-31.97278911564626,-991.1564625850341,3100.0,4557,-1457.0,Loss
2003-05-28,Shipped,Quarter2,May,2003,Classic Cars,S10_4962,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,Spain,EMEA,Medium,4,Mart¡n Sommer,10126,22,147,100.0,-47.0,-1034.0,-31.97278911564626,-703.4013605442177,2200.0,3234,-1034.0,Loss
2003-07-24,Shipped,Quarter3,July,2003,Classic Cars,S10_4962,Technics Stores Inc.,9408 Furth Circle,Burlingame,USA,NA,Medium,4,Juri Hirano,10140,26,147,100.0,-47.0,-1222.0,-31.97278911564626,-831.2925170068028,2600.0,3822,-1222.0,Loss
2003-09-19,Shipped,Quarter3,September,2003,Classic Cars,S10_4962,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,Japan,Medium,1,Eric Natividad,10150,20,147,100.0,-47.0,-940.0,-31.97278911564626,-639.4557823129252,2000.0,2940,-940.0,Loss
2003-10-21,Resolved,Quarter4,October,2003,Classic Cars,S10_4962,Mini Auto Werke,Kirchgasse 6,Graz,Austria,EMEA,Medium,2,Roland Mendel,10164,21,147,100.0,-47.0,-987.0,-31.97278911564626,-671.4285714285714,2100.0,3087,-987.0,Loss
2003-11-06,Shipped,Quarter4,November,2003,Classic Cars,S10_4962,"Stylish Desk Decors, Co.",35 King George,London,UK,EMEA,Medium,9,Ann Brown,10175,33,147,100.0,-47.0,-1551.0,-31.97278911564626,-1055.1020408163265,3300.0,4851,-1551.0,Loss
2003-11-13,Shipped,Quarter4,November,2003,Classic Cars,S10_4962,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,USA,NA,Medium,1,Francisca Cervantes,10183,28,147,100.0,-47.0,-1316.0,-31.97278911564626,-895.2380952380953,2800.0,4116,-1316.0,Loss
2003-11-25,Shipped,Quarter4,November,2003,Classic Cars,S10_4962,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,France,EMEA,Medium,4,Mary Saveley,10194,26,147,100.0,-47.0,-1222.0,-31.97278911564626,-831.2925170068028,2600.0,3822,-1222.0,Loss
2003-12-09,Shipped,Quarter4,December,2003,Classic Cars,S10_4962,Diecast Collectables,6251 Ingle Ln.,Boston,USA,NA,Medium,15,Valarie Franco,10207,31,147,100.0,-47.0,-1457.0,-31.97278911564626,-991.1564625850341,3100.0,4557,-1457.0,Loss
2004-02-04,Shipped,Quarter1,February,2004,Classic Cars,S10_4962,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,Singapore,APAC,Large,4,Wendy Victorino,10217,48,147,100.0,-47.0,-2256.0,-31.97278911564626,-1534.6938775510205,4800.0,7056,-2256.0,Loss
2004-03-11,Shipped,Quarter1,March,2004,Classic Cars,S10_4962,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA,NA,Medium,9,Valarie Nelson,10229,50,147,100.0,-47.0,-2350.0,-31.97278911564626,-1598.639455782313,5000.0,7350,-2350.0,Loss
2004-05-04,Shipped,Quarter2,May,2004,Classic Cars,S10_4962,Super Scale Inc.,567 North Pendale Street,New Haven,USA,NA,Medium,2,Leslie Murphy,10245,28,147,100.0,-47.0,-1316.0,-31.97278911564626,-895.2380952380953,2800.0,4116,-1316.0,Loss
2004-06-15,Shipped,Quarter2,June,2004,Classic Cars,S10_4962,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,Singapore,APAC,Medium,12,Wendy Victorino,10259,26,147,100.0,-47.0,-1222.0,-31.97278911564626,-831.2925170068028,2600.0,3822,-1222.0,Loss
2004-07-19,Shipped,Quarter3,July,2004,Classic Cars,S10_4962,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,APAC,Medium,2,Adrian Huxley,10270,32,147,100.0,-47.0,-1504.0,-31.97278911564626,-1023.1292517006804,3200.0,4704,-1504.0,Loss
2004-08-19,Shipped,Quarter3,August,2004,Classic Cars,S10_4962,Diecast Classics Inc.,7586 Pompton St.,Allentown,USA,NA,Large,9,Kyung Yu,10281,44,147,100.0,-47.0,-2068.0,-31.97278911564626,-1406.8027210884354,4400.0,6468,-2068.0,Loss
2004-09-08,Shipped,Quarter3,September,2004,Classic Cars,S10_4962,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden,EMEA,Medium,4,Maria Larsson,10291,30,147,100.0,-47.0,-1410.0,-31.97278911564626,-959.1836734693878,3000.0,4410,-1410.0,Loss
2004-10-13,Shipped,Quarter4,October,2004,Classic Cars,S10_4962,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,USA,NA,Medium,13,Marta Hernandez,10305,38,147,100.0,-47.0,-1786.0,-31.97278911564626,-1214.9659863945578,3800.0,5586,-1786.0,Loss
2004-10-22,Shipped,Quarter4,October,2004,Classic Cars,S10_4962,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,Canada,NA,Medium,7,Yoshi Tannamuri,10313,40,147,100.0,-47.0,-1880.0,-31.97278911564626,-1278.9115646258504,4000.0,5880,-1880.0,Loss
2004-11-04,Shipped,Quarter4,November,2004,Classic Cars,S10_4962,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,USA,NA,Small,8,Valarie Young,10322,46,147,61.99,-85.00999999999999,-3910.4599999999996,-57.829931972789105,-2660.176870748299,2851.54,6762,-3910.46,Loss
2004-11-19,On Hold,Quarter4,November,2004,Classic Cars,S10_4962,"Volvo Model Replicas, Co",Berguvsvgen  8,Lule,Sweden,EMEA,Medium,2,Christina Berglund,10334,26,147,100.0,-47.0,-1222.0,-31.97278911564626,-831.2925170068028,2600.0,3822,-1222.0,Loss
2004-11-29,Shipped,Quarter4,November,2004,Classic Cars,S10_4962,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia,APAC,Medium,2,Peter Ferguson,10347,27,147,100.0,-47.0,-1269.0,-31.97278911564626,-863.265306122449,2700.0,3969,-1269.0,Loss
2004-12-10,Shipped,Quarter4,December,2004,Classic Cars,S10_4962,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA,NA,Medium,9,Valarie Nelson,10357,43,147,100.0,-47.0,-2021.0,-31.97278911564626,-1374.8299319727892,4300.0,6321,-2021.0,Loss
2005-01-20,Shipped,Quarter1,January,2005,Classic Cars,S10_4962,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,Australia,APAC,Small,4,Anna O'Hara,10370,35,147,65.63,-81.37,-2847.9500000000003,-55.353741496598644,-1937.3809523809525,2297.0499999999997,5145,-2847.9500000000003,Loss
2005-02-17,Shipped,Quarter1,February,2005,Classic Cars,S10_4962,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,USA,NA,Medium,6,Julie Brown,10381,37,147,100.0,-47.0,-1739.0,-31.97278911564626,-1182.9931972789116,3700.0,5439,-1739.0,Loss
2005-03-09,Shipped,Quarter1,March,2005,Classic Cars,S10_4962,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,Australia,APAC,Small,7,Anna O'Hara,10391,37,147,46.9,-100.1,-3703.7,-68.09523809523809,-2519.523809523809,1735.3,5439,-3703.7,Loss
2005-05-01,Shipped,Quarter2,May,2005,Classic Cars,S10_4962,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Canada,NA,Medium,2,Jean Fresnisre,10411,27,147,100.0,-47.0,-1269.0,-31.97278911564626,-863.265306122449,2700.0,3969,-1269.0,Loss
2005-05-31,In Process,Quarter2,May,2005,Classic Cars,S10_4962,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France,EMEA,Medium,12,Janine Labrune,10425,38,147,100.0,-47.0,-1786.0,-31.97278911564626,-1214.9659863945578,3800.0,5586,-1786.0,Loss
2003-03-03,Shipped,Quarter1,March,2003,Classic Cars,S12_1099,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,Philippines,Japan,Medium,6,Arnold Cruz,10108,33,194,100.0,-94.0,-3102.0,-48.45360824742268,-1598.9690721649483,3300.0,6402,-3102.0,Loss
2003-05-08,Shipped,Quarter2,May,2003,Classic Cars,S12_1099,Marseille Mini Autos,"12, rue des Bouchers",Marseille,France,EMEA,Large,10,Laurence Lebihan,10122,42,194,100.0,-94.0,-3948.0,-48.45360824742268,-2035.0515463917525,4200.0,8148,-3948.0,Loss
2003-07-02,Shipped,Quarter3,July,2003,Classic Cars,S12_1099,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA,NA,Large,7,Valarie Nelson,10135,42,194,100.0,-94.0,-3948.0,-48.45360824742268,-2035.0515463917525,4200.0,8148,-3948.0,Loss
2003-09-05,Shipped,Quarter3,September,2003,Classic Cars,S12_1099,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,USA,NA,Large,7,Allen Nelson,10147,48,194,100.0,-94.0,-4512.0,-48.45360824742268,-2325.773195876289,4800.0,9312,-4512.0,Loss
2003-10-10,Shipped,Quarter4,October,2003,Classic Cars,S12_1099,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,USA,NA,Large,2,Julie Brown,10159,41,194,100.0,-94.0,-3854.0,-48.45360824742268,-1986.5979381443299,4100.0,7954,-3854.0,Loss
2003-11-04,Shipped,Quarter4,November,2003,Classic Cars,S12_1099,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,Australia,APAC,Medium,2,Anna O'Hara,10169,30,194,100.0,-94.0,-2820.0,-48.45360824742268,-1453.6082474226803,3000.0,5820,-2820.0,Loss
2003-11-12,Shipped,Quarter4,November,2003,Classic Cars,S12_1099,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,Norway,EMEA,Medium,14,Veysel Oeztan,10181,27,194,100.0,-94.0,-2538.0,-48.45360824742268,-1308.2474226804122,2700.0,5238,-2538.0,Loss
2003-11-20,Shipped,Quarter4,November,2003,Classic Cars,S12_1099,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,Germany,EMEA,Medium,3,Henriette Pfalzheim,10191,21,194,100.0,-94.0,-1974.0,-48.45360824742268,-1017.5257731958762,2100.0,4074,-1974.0,Loss
2003-12-02,Shipped,Quarter4,December,2003,Classic Cars,S12_1099,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Medium,8,Diego Freyre,10203,20,194,100.0,-94.0,-1880.0,-48.45360824742268,-969.0721649484535,2000.0,3880,-1880.0,Loss
2004-01-15,Shipped,Quarter1,January,2004,Classic Cars,S12_1099,Auto Canal Petit,"25, rue Lauriston",Paris,France,EMEA,Large,2,Dominique Perrier,10211,41,194,100.0,-94.0,-3854.0,-48.45360824742268,-1986.5979381443299,4100.0,7954,-3854.0,Loss
2004-02-22,Shipped,Quarter1,February,2004,Classic Cars,S12_1099,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Switzerland,EMEA,Medium,9,Michael Holz,10225,27,194,100.0,-94.0,-2538.0,-48.45360824742268,-1308.2474226804122,2700.0,5238,-2538.0,Loss
2004-04-09,Shipped,Quarter2,April,2004,Classic Cars,S12_1099,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark,EMEA,Medium,3,Jytte Petersen,10238,28,194,100.0,-94.0,-2632.0,-48.45360824742268,-1356.701030927835,2800.0,5432,-2632.0,Loss
2004-06-01,Cancelled,Quarter2,June,2004,Classic Cars,S12_1099,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,UK,EMEA,Medium,13,Elizabeth Devon,10253,24,194,100.0,-94.0,-2256.0,-48.45360824742268,-1162.8865979381444,2400.0,4656,-2256.0,Loss
2004-07-06,Shipped,Quarter3,July,2004,Classic Cars,S12_1099,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy,EMEA,Large,14,Maurizio Moroni,10266,44,194,100.0,-94.0,-4136.0,-48.45360824742268,-2131.958762886598,4400.0,8536,-4136.0,Loss
2004-08-02,Shipped,Quarter3,August,2004,Classic Cars,S12_1099,Online Mini Collectables,7635 Spinnaker Dr.,Brickhaven,USA,NA,Large,3,Miguel Barajas,10276,50,194,100.0,-94.0,-4700.0,-48.45360824742268,-2422.680412371134,5000.0,9700,-4700.0,Loss
2004-08-30,Shipped,Quarter3,August,2004,Classic Cars,S12_1099,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Switzerland,EMEA,Medium,12,Michael Holz,10287,21,194,100.0,-94.0,-1974.0,-48.45360824742268,-1017.5257731958762,2100.0,4074,-1974.0,Loss
2003-10-04,Shipped,Quarter4,October,2003,Classic Cars,S12_1099,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,Germany,EMEA,Medium,5,Roland Keitel,10300,33,194,100.0,-94.0,-3102.0,-48.45360824742268,-1598.9690721649483,3300.0,6402,-3102.0,Loss
2004-10-16,Shipped,Quarter4,October,2004,Classic Cars,S12_1099,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,Germany,EMEA,Medium,10,Henriette Pfalzheim,10310,33,194,100.0,-94.0,-3102.0,-48.45360824742268,-1598.9690721649483,3300.0,6402,-3102.0,Loss
2004-11-03,Shipped,Quarter4,November,2004,Classic Cars,S12_1099,"Volvo Model Replicas, Co",Berguvsvgen  8,Lule,Sweden,EMEA,Medium,3,Christina Berglund,10320,31,194,100.0,-94.0,-2914.0,-48.45360824742268,-1502.0618556701031,3100.0,6014,-2914.0,Loss
2004-11-15,Shipped,Quarter4,November,2004,Classic Cars,S12_1099,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA,NA,Small,5,Kwai Yu,10329,41,194,71.47,-122.53,-5023.7300000000005,-63.15979381443299,-2589.5515463917527,2930.27,7954,-5023.73,Loss
